text,label
O my god i love you #2.0,0
Kids : like Sivakarthikeyan Legends : like Action King ARJUN  ..,0
Supar movie ......Thala sema supar.....u1 Bgm nice......,0
Right now arun vijay in twitter :yaru ellam superhero padam nadakirathunu vivasthai illamal pochu,2
Salo Bollywood walo kuch sikho haramkhoro,4
All thala fans comments pannunga..100k comments varanum,0
Semma. Padippu.  Mattu namma kitta erunthu etukka mudiyathu...,0
lets make it most liked video of youtube !!!,2
Last scene vera level love u thala,0
Adaei idhu Johnny quest music ila ?!?,2
Action king Arjun fans Like Here,0
Manushan epudi vanthalum tharama irukaru ya... THALAAA... This time CLASSY After a MASS VISWASAM....,0
sivakumar ah villana potruklam just miss,0
Viswasam vs Petta pakalam yarru mass nu,0
U1 bgm Therikudhu.... Siva ku Nalla movie ya erukum... cameramen George c villiams SEMA,0
Intha trailer ah daily pakaravanga .....?,0
Enna da ithu trailer ah Serial ah,1
"Kerala ajit fans like ittu po, ejjathi item. Be ready makkale🤩🤩",0
Orutharmela neega viswasam MA erukarthuka Enaurutara a asigapadurega,1
Oru Vela ellam avan seyal padam maathiri irukkumo?,0
Manju waarier looks like devashena u feel it guys,2
Theatre la pakura alavuku worth illa....suntv laye poduvan appa pathukuren,2
Waste Moka nu solravanlam Moka pasanga moka movie paakuravanunga,0
Avara control panunga pls semmmmmmmmaaaa mass,0
Ethana per vanthalum CHIYAAN tha maasss,0
Very good film after long time,0
Thalapathy fans irukingla ..dislike panra kaaga ve vandhavanga ...,0
Amy Jackson pakka vanthaven la like  podunka,0
Vera level trailer great job mr.vinoth,0
tmrw film release.. inikum trailer pakka vanthavinka yaru,0
Trending likes laam mukiyam Ila padamum acting yum dhan mukiyam theater la October 4  apo papinga,0
Movie la ajithku theeni irukathu pola,0
Idha dhan pala varsham ah sollitu irukanga!!  Ini otrumai ah irukanum ellarum. . . Thala & Thalapathy fans!,0
Trailor pakkum munnadi kooda onnu thonala....trailor paatha aprm epoda paapomnu veri mandaikku eruthu............This trailor Advance booking for awards.....,0
1:40 Vjs Jithu Laugh  Makkal Selvan  Forever,1
After release # kaithi vera level #diwali winner,0
As Neelambari said In Padayappa Vayasu analo un  Stylum azhagum Une Vittu Pogala,0
vijay sethupathi nu oru nala actor irundhan ana avanum ipo poramboka maritan,1
ENNA DAA ELLAA  RECORDUKKUM SANGU  OODIDUVAANGA POLA    THALAIVAA   SUPER,0
Ayayo bigil aprm release panratha idea iruka lokesh gaaru 🤒🤒,1
Nee vaa thala namma therikka viduvoom,0
U kena tunggu lama lagi utk tau saya,4
ada paavi....appadiyae batman copy adichu vachirukingalae da,0
Daii ellam likes me comment pannunga da,0
0:46 kathii trailer feeeel adichavange like......,3
Thalaivar vera level!!! karthik subbaraj yenagaya iruntha ivalo naala.... 02:00 Kola gaandla irukkam mavaney kollama vidda mataen insaneeeee :P,0
Video pakaraduku munadi like panta..sama trailer,2
OK. expect panna levelku illa but ok,0
Siva sivan kjr hero trailer pakka Arjun arjunan ps hero mitran super  Saktimaan sakti 90#kids like and comment,0
Elaam songs ku dhan addict aavaaanga... Naa enna yaa trailer ku laam addict aaitan.. Can't wait...,0
Semma semma semma semma thalaivar super star,0
Rajini+sankar+a.kumar+rahuman excellent job..waiting on screen thalivar fan..,0
Chinna payan konjam ovaru Ana trailer nalla irukku,2
Alaguuuuuuuuuuuuuuuuuuu my one and only superstar rajinikanth sirree,0
Bgm evanda pottadhu dsp paiyana irupaan pola veenaponavan,1
ivlo violence kandippa intha padathukku A certificate kodukkanum...intha padatha yaaru thalaila katta poraano thaanu..vaangura distributors ungalukku sangu thaandaa...soothanmaa irunthukunga..,1
Black sheep kutty moonji vivek fans hite like,0
Orutharmela irukkura viswasatha kaatta innoruthara yen asingapaduthuringa.... Semma dialogue.... Verithanama waiting panren...,0
Bigil Left la poh ! Kaappaan Right la poh !,0
Vendum vendum asuran pola padam vendum ... Enpt vendam,0
Sema BGM Semaya erukkum padam waitingle veri yeruthe,0
Othaaaaa poooluu mari iruku Graphics,0
V for vendetta dialogue  An idea can't be destroyed,0
#VenkateshDaggubati74 Is Asuran Remake  All The Best Venky Sir,0
OMG.... Thalaivar vera level..... Love you thalaiva...,0
Gud thaan..but Elam kolapura mathiri iruku..,0
Katha than mukkiyam ana trailer semma,0
Oru raksha illa Mone kaithiii uff,4
Ivaru tha hero mathavanka LA zero va title yosika therila Ivan kuda action king vera pathu ena nadaka pokutho,1
Omg Yarellam Thala Ya Pakka Wait Panninga,2
anikunju(vijay) movie oru naal rendu naala theatre la iruthu eduthuruvanuga conform intha movie release aana,3
Tik Tok Thala veriyan selvasaisaran,0
Thalaivaaaaaa. . . . Ne matum than nadigan ne matum than super star..,2
Rajnikant sir toh din ba din jaban hote ja rehe he yar.....i love you rajni sir,4
Is movi ka music bahut dasu hh jai asuran,4
Diwali iku Meet panuvom bro bigil fans,3
Vera Vera Vera level doi mass  music Pakka,0
Movie Tamil memang best ...terbaik Ajith,0
1:42 noticed nee yaruda komali channel jainth,3
Video start aguradhuku munnadiye like poten  Happy to see Prakash Raj sir back,0
Sweet saapda pooram  pongal vera lvl la erukkum,0
ಅಕ್ಷಯ್ ಕುಮಾರ್ ಅವರು ಭಾರತದ ರಿಯಲ್ ಸೂಪರ್ಸ್ಟಾರ್... ನಾನು ಅವರ ಯೂಮ್ಬ ದೊಡ್ಡ ಅಭಿಮಾನಿ..!,4
Views got stuck on 70k,2
Trailer marana mass FdFs poravanga therikkavidunga Saadha sk padam naale comedy yaathaan irukkum. Anna ithu different script. Next level Sk,2
Racha rambola tala luv u from hyd,0
Bony kapoor🤣🤣 jyda paisa h mc to stok market me lga laudaa  typ ki movie h bc,3
Nerkonda Paarvai vs pink who is best?,2
58k dislike pottavan tha kadasi vasanthuku vekka padanum,0
Ayooo Thala lv u Thala. Sema mass Thala look  Sema. 🥰,0
I like karthick subburaj......direction...... karthick subburaj gets rocks,2
Sure blockbuster Congrats from thalapathy fans  Lokesh kanagaraj,2
Enga thalaivar eppavumme masss  nu sollravanga mattum hit like pannitu ponga.......,1
Trialer super maran padam vettiri pera valthukal,0
Thala indha look la semaya irukkaru 🤩🤩🤩,0
"Rasanai illadha pullingow, apdi enna korai ah kandu pudichitanga indha video lae dislike panra alavukku",0
Bigil  lavathu mairavathu Karthi in kaithi ya paaru da,3
U1 tharamana sambavam aug 10 apa papinga,0
Enna da trending laye kaanom ....,0
Rowdy ingala hero va katti vanmuraiya thundarady vetrimarnukku velaya pochi.Yevlo Enda nattukku thevayana Nalla karuthukala vachi flim edukalamla.,1
Thalaaa maranaaa masssss love u thalaaaa,0
"Sad to say, but seems like rekka 2....hope I'm wrong!",2
U1 bgm vera level ..thala vera level acting,0
Scene like remake....from hindi movie PINK ....,0
A MAGNUM OPUS SHORT FILM   FI SHORT FILM MAKING IN ZERO BUDGET,1
Intha trailer la neega like rajini kaga pada venna oru tamilan padaippu kaga podunga ...,2
Unlike panradhukkune wait pannittu irundhurukkanunga 13k padunga,1
Thalaivar style la sollanum na trailer WOW,0
Oruthan mela visvasatha katrathu kaga innorthara asinga paduthuringa,0
Enagada YouTube inum trending la add panama irukinga,2
Sema masss Rajini & Vjs combo marana waiting,1
Objection enna voice paa marubadium pananum pola iruku,0
Yarellam note paninga teejey movie la vandharunu 🤔🤔🤔🤔,0
THALA always masss.. Ippo sollava venum U1 music vera level ah irukkum...,0
En innum trending la varala? Ennada panringa YouTube fellows?,2
Super video and super star mass,0
Thala look Vera level LA eruku,0
kaithi Diwali Super Hit Bigil Diwali Blockbuster,3
Trending la namba Thala trailer thaa..num1...,0
Ranga Raj panday sir action super,0
Dhanush Anna vera level u look awesome,0
Bollywood movie Pink remeke   lol,2
Ajith Thalathala nu irukaru nalla gummunu,0
thalaivaaa...enna ethu epdi chinna payyan mathiri...petta paraak,0
Entha padathile vikramkku robba dialogue s ellai,0
Akshay Kumar new trailer Kadak look,2
Amy Jackson ka naam mention nahi kya,0
Kola kaandla irukken mavana kollama vida maatten.....sama mass dialogue...,0
Engada nama superstar fans trailer aa 100Million aa akugada please,3
Koor konda parvai  Ajith eppavum first ethilium best,0
"Thalaivar matum tha , petta paraaaaaak",0
Dislike potavaagaa unaga vijay 63 varapa paarugadaa 300k dislikess,2
Trailer last dialogue to dir ranjith  Oruthar mela vishwasam kaatrathuku inoruthara yen asiga paduthuringa,0
Release kulla 15 million views varanum bro,0
Masss trailer.... Antha 26k dislikes pannavangalam yaaru Samy nengalam.. epdithan ungaluku Padam edukanum ithuku mela...,0
mgr kitta rajini yala umba kuda mudiyathu ha ha,1
10 Milion views ku waiting,0
Dei 10 million views dhan pa vandhurukku Vera yaarumae illaya pa,0
I am weiting thala mass speechnig thala veriyan,0
Shivakumar be like  thambi Shankar ethu en kadha..... Akshay had done my role,2
Enga Thala epovum mass thaan,2
"The lion, thani kaatu raja yanga  thala",0
"Thala fans idhu pathadhu, innum neraya neraya neraya venum!!!",0
Adiye Meera ni vikram vedhala Madhavan kuda nadichavathana athan un nilama ipdi..,0
Vetrimaran sir matum tha unaku hit kodupaaruu.. Sariya avara vituraatha,2
Ithula vara ovvoru dialogue un enga dala ya pathu solra mathiri iruku,0
Evlo girls intha trilar pathutu like potinga.... link share paninga.... like panunga,0
Karthi (kailii vettii) kattitu naducha Padam hit and blockbuster thann Antha varusaiyil ithuvum ondruuu,2
2020 Thalapthy Vijay   Makkal selvan Vijay sethupathy,3
Thala pole varumaaa  Ore oru thala dhaaaaa  Aaattam inime aarambika pokith machiii  Picture abhi baakki hai bhaayi,0
voice powerful neraya neraya neraya neraya neraya.,0
Bigil trailer ah  pathutu vanthavanga evloo per ....?,0
viswasam enga poga poguthunu theriyalaya. PETTA PARAAK,0
692 k likes reached aairuku,0
Nalla irrundha manusana ippadi pannitenga Leh da.... U1 sathiyama wasted this movie..,1
Padipu avasiyam tha but system serila pa,0
Unga kooda poi sasikumar ah chee,1
Eduthu vainga Da ellam award aiyum,0
Paaaa first' scene look....**  Ithu mathiri Actor nan pakala samy daa ..,3
Ithu ega ariyavila eduthathi epadii.... 🤙🤙🤙,0
Anna vida thambi nalla kathaila nadikraru,0
i think ajith just makes a guest role,0
Music semma Tq u SAM C S.......,2
Viswasam trailer needs 20k likes to reach 1.4m likes,0
FIRST DAY FIRST SHOW FOR KAITHI MOVIE,1
Control panna mudiyala..... Waiting la veri yerudhu,0
love  u  rajni  sir,0
Trailer ela semmaya dha iruku...aana SK va patha dha super hero feel vara matikudhu,2
i love ajith from andhra pradesh,0
It's not looks like a Ajit range of movie.,2
663 my view I am Telugu die hard fan of Rajini sir 🤘🤘🤘,0
iyoo... therikuthu....enna style ah irukaru ya.. thalaivar uhu..,0
Ye to Pink movie ki tarah lag rahi h,0
Akshay jiiiiiii really u r khilladiii,4
Thalapathy 64 Director Lokesh Kanagaraj Like Pannunga Actor Karthi Like Fans,0
Sri mahalakxmi   tealugu movie  full movie  dibieng,1
Kola gaandule iruken mavane kollame vidamaten thalaivar vere level,1
INDvsPak aavathu mudiyavathu.... Waiting 4 10M views,0
Remake of Ellam avan seyal movie?,0
Vikram nadichale adu vera level movie tan,0
Mass Vjs... Veere veere level,0
"Thaliva semma ,,,dialogue vera leavel",0
I will set ur screens on,1
Vetri maran dhaush legendry combo.. padipa matum namba Kita irnthu edthukave mudiyathu .. true,0
vijay sethupathi ah sariya kataleya iam mode out hw many r nt satisfied hit a like.......,0
THALA always masss.. Ippo sollava venum Y1 music vera level ah irukkum...,0
Intha 10 star kamicha than trailer Ana orae ala kamichi trailer oduthu trending la yarnu ellarukum theriyum...,0
Trailer vara levela erku apo thalaphty 64 epdierkum...  bigil and Kaithi marana mass movieya erkapoguthu.....,2
0:48 to 1:00 yuvan  rocks,0
Yenakkennamoo Dark Knight patha mariyee irukku,0
orutharmela  neenga visuwasam kaatrathukaka inorthara edhuku asinga paduthuringa,0
Namaku thavayanatha namba than adichu vankunum,0
Nangalum un mela kola kandulathan erukom. Odi poidu.,1
"Petta trailer mass, VISWASAM TRAILER MARANA MASS",0
Nerkonda paarvai mix with Kolaikaaran BGM,2
Sir... Thalaivar name  kooda  ilaya Super Star pattam Irunthuruntha innum Vera Level la Irunthurukkum ...,1
yarellam marana mass video song ku wait panrenga,3
Thala tucker  Kola Mass,0
Thala mass chance illa vera level thala veriyan,0
vijay sethu ...kerala fans like here,3
Vera level...trailer waiting 4r movie....finshing super... kolaaa ganngula irruken sema ...,0
Vetri kootani nu marupadiyum nirupichirukku....padam asurathanam,0
Va Nadippin Naygan chiyaan vikram MASS🤗,0
Ethuvarai ulagil vera entha trailarum en thalaivar movie 2.o trailer pola illa,0
Ayyoo yennala oru like ku mela poda mudiyalaye..,2
Hahaha last dialogue with malaysian language,1
GV..pesama nee music laye irupa..athuthan unaku Nalla varuthu..,0
Asuran trailer no 1 go nice good,0
are yar ye tkla fir se kese young ho gya,4
Enga ooru pakkam thaa Shooting Etuthaanga,3
Thalaivaa unakku nigar nee mattum than love you thalaivaa marana waiting 19 th july,1
"best wishes to the team! 'saavaratha iruntha sanda pottu saavanum sir, kaalila vizhundhu saava koodathu'",0
Athanala than India la superhero illiya enga Ella mugup panni vanthi edukura case,2
Veera maas... Thalaiva Die Hard Fan From Andhra,1
Thala yoda dialogue delivery ovvonrum sema mass Vera level  Thala you are great,0
"Oruthar mela viswasam kaata(kaasu , thudtu,money) mathavanga mela yean pazhili poduringa ? Correct thala",1
Response koreva irukku nu nenaikkathingge after movie release vera level le block buster agum,0
I am STR ßlood .......nkp vera level....thala mass,0
Ajith morratu veriyans hit like here guys,0
45k dislike kunji boy fans,1
Trailer therikudhu.... Thool parakudhu... Coming pongalukku petta paaaraaak.......,1
VS annan eppothum semma Love from kerala,0
Trailer hey pakka verithanama iruku padam epudi iruka pothey intha deepavali kaithi deepavali than,0
OruthaR mela Neenga Visvasam kaatrathukaaga🧐  Inorthara yen neenga asingapaduthringa   Thala,0
Ajith Fans Dislike Panna Mattum Pongal Ku Varama Poiduvom Ah,0
Thalaivan yeppavume vera level tha,0
Thala mass     Eva enna venalum sollatum     Engaluku bayam illa,0
Sivakarthikeyan Kerala fans hit like,3
"Karthik amazing , thalaiver Rajini so young look semma Pongal Marana mass than🤗",0
Mass semmayya iruggu super star style mass than,0
Thala in NERKONDAPARVAI padam vetri pera thalaivar rasigargalin sarbaga valthukal,0
Sema sema Ajith na pakka mass,0
Jai thalaiva 68 la superb style,0
Enna da jentelman Padatha thirumbha eaduthu vachirukkinga........,2
Ennangada kgf bgm ha modify pannittingala,1
Guys Dailyu Atleast 10 times aavathu paarunga please views romba kamiyya irukku,1
Thalaiwaaaaaaa........... Va va va ipo vaangadaww,0
Hero movie trailer evolo peru wait pandringa like pannunga,3
petta visvasam pongal get ready fans parrrraaaaakkksampavam sirappu,0
2.0 Trailer Likes (24 hrs) - Tamil - 369k likes Hindi - 367k likes Telugu - 143k likes  Total - 879k likes,2
Lokesh kanagaraj kaga trailer partha vanga like... Ethukku na thalapathy 64... Waiting...,3
Thala Da Vera Evan Da,2
Thalaivar padam velli villa kaana valthukkal by THALA VERIYAN VENKAT,0
Dhanush Fans Mattum Like here,0
ennna ba innam trending la ye varala,2
Viswasam trailer parthutu nera inga varavungala hit likes,3
Pink Remake Than But Paravalla Thala Nala Pakalam,0
Enna da elarum Vanda. Vandaya kilicha aprom trend aagudhu sun pictures kekadha kadhuku headset ah,1
Thala: Are you vergin?? Viewers : ahaa naama play boy/girl nu ivarakkum terinchiduchaa,1
Nkp kaasukudhu viewsa buy Panala idhu nearmaaiya kidaitha views,0
Q a q q q nhi upload krte ho yaar my rajni boss,1
Nanum movie paka kola gandu la iruken.,0
"Nangge thala fans da, vijay 63 kuda nangge support panuvum. Tamilan da! Ennore tamilanne kille thaliyude mathum",0
Sema trailer a Shankar sir film...bgm sema,0
Innum neraya neraya neraya likes varranum,0
VERA LEVEL SK ANNA MARANA WAITING ANNA MOVIE KU,1
Thala  Vera level u1ana bgm bangam da,0
marana mass full an full vera leval entry.....,0
Trending no 1 varanum Thala Fans...,0
Pink movie  .ajith sir version !!!!,0
Thalaivar oda style mass yella ithu la tha muzhusa pakka porom romba naal appro,0
Msssss thala  yanga kadaul thala .....,2
Adei  ethukuda intha velai,1
"#ENRUM THALA AJITH, enrum thala thala thala thalathan solaravanga  ellarum oru like podunga",0
72 k view 76 k like,2
"sema vfx, Shankar sir great",0
Ena da Thala trailer trending num 2 nu kaatuthu.....y yena achu...,0
Neenga vilayatunathu enkita illa eman Kita super dialogue,0
neraya neraya neraya neraya neraya neraya,0
Mark my words tamil cinema ku set agathu oru padam,1
Vera level... Yaaru ellam marana waiting la irrukkurathu...,0
Theater Kaliyala  Ranakalam Avapothu   THALAIVER ROCKSSSSSSSSSSSSSSSSSSSSSSSS,0
Trailer nalla irukke  super thalaiva Rajini young ah irukkar,1
Viswasam vs petta 🤘 Tharamana sambavam iruku 🤙,2
Petta parak... thalaivaaaaaaaaa we love you,0
Paaaaa thaaru maaru ... Thala,0
Veraaa maari acting ah paakka poringa guys,0
I want u1 luv song pls,0
Akshay Kumar ku pathila selfie SIVAKUMAR aa potrukalam character perfect a suit aagum.,1
Rangaraj Pandey rockzzzz🤗 Welcome to Tamil cinema,0
